 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -3.18786636e+03 -2.79317549e+01 
 1.02329299e+06 -3.18790347e+03 -2.85813254e+01 
 1.04712855e+06 -3.18794232e+03 -2.92459516e+01 
 1.07151931e+06 -3.18798300e+03 -2.99259788e+01 
 1.09647820e+06 -3.18802560e+03 -3.06217600e+01 
 1.12201845e+06 -3.18807020e+03 -3.13336560e+01 
 1.14815362e+06 -3.18811689e+03 -3.20620356e+01 
 1.17489755e+06 -3.18816578e+03 -3.28072759e+01 
 1.20226443e+06 -3.18821697e+03 -3.35697619e+01 
 1.23026877e+06 -3.18827057e+03 -3.43498873e+01 
 1.25892541e+06 -3.18832669e+03 -3.51480544e+01 
 1.28824955e+06 -3.18838545e+03 -3.59646741e+01 
 1.31825674e+06 -3.18844697e+03 -3.68001663e+01 
 1.34896288e+06 -3.18851138e+03 -3.76549601e+01 
 1.38038426e+06 -3.18857882e+03 -3.85294936e+01 
 1.41253754e+06 -3.18864942e+03 -3.94242145e+01 
 1.44543977e+06 -3.18872335e+03 -4.03395799e+01 
 1.47910839e+06 -3.18880074e+03 -4.12760567e+01 
 1.51356125e+06 -3.18888178e+03 -4.22341218e+01 
 1.54881662e+06 -3.18896661e+03 -4.32142618e+01 
 1.58489319e+06 -3.18905544e+03 -4.42169739e+01 
 1.62181010e+06 -3.18914843e+03 -4.52427653e+01 
 1.65958691e+06 -3.18924578e+03 -4.62921541e+01 
 1.69824365e+06 -3.18934771e+03 -4.73656687e+01 
 1.73780083e+06 -3.18945441e+03 -4.84638484e+01 
 1.77827941e+06 -3.18956613e+03 -4.95872437e+01 
 1.81970086e+06 -3.18968308e+03 -5.07364160e+01 
 1.86208714e+06 -3.18980551e+03 -5.19119378e+01 
 1.90546072e+06 -3.18993369e+03 -5.31143934e+01 
 1.94984460e+06 -3.19006787e+03 -5.43443781e+01 
 1.99526231e+06 -3.19020834e+03 -5.56024991e+01 
 2.04173794e+06 -3.19035539e+03 -5.68893754e+01 
 2.08929613e+06 -3.19050932e+03 -5.82056376e+01 
 2.13796209e+06 -3.19067046e+03 -5.95519284e+01 
 2.18776162e+06 -3.19083914e+03 -6.09289025e+01 
 2.23872114e+06 -3.19101572e+03 -6.23372267e+01 
 2.29086765e+06 -3.19120055e+03 -6.37775797e+01 
 2.34422882e+06 -3.19139402e+03 -6.52506528e+01 
 2.39883292e+06 -3.19159653e+03 -6.67571492e+01 
 2.45470892e+06 -3.19180850e+03 -6.82977845e+01 
 2.51188643e+06 -3.19203037e+03 -6.98732866e+01 
 2.57039578e+06 -3.19226260e+03 -7.14843953e+01 
 2.63026799e+06 -3.19250565e+03 -7.31318629e+01 
 2.69153480e+06 -3.19276005e+03 -7.48164538e+01 
 2.75422870e+06 -3.19302629e+03 -7.65389441e+01 
 2.81838293e+06 -3.19330494e+03 -7.83001221e+01 
 2.88403150e+06 -3.19359656e+03 -8.01007876e+01 
 2.95120923e+06 -3.19390175e+03 -8.19417523e+01 
 3.01995172e+06 -3.19422114e+03 -8.38238388e+01 
 3.09029543e+06 -3.19455536e+03 -8.57478811e+01 
 3.16227766e+06 -3.19490511e+03 -8.77147238e+01 
 3.23593657e+06 -3.19527108e+03 -8.97252222e+01 
 3.31131121e+06 -3.19565403e+03 -9.17802414e+01 
 3.38844156e+06 -3.19605472e+03 -9.38806562e+01 
 3.46736850e+06 -3.19647397e+03 -9.60273505e+01 
 3.54813389e+06 -3.19691261e+03 -9.82212170e+01 
 3.63078055e+06 -3.19737152e+03 -1.00463156e+02 
 3.71535229e+06 -3.19785163e+03 -1.02754076e+02 
 3.80189396e+06 -3.19835389e+03 -1.05094890e+02 
 3.89045145e+06 -3.19887930e+03 -1.07486520e+02 
 3.98107171e+06 -3.19942889e+03 -1.09929890e+02 
 4.07380278e+06 -3.20000377e+03 -1.12425928e+02 
 4.16869383e+06 -3.20060505e+03 -1.14975566e+02 
 4.26579519e+06 -3.20123392e+03 -1.17579738e+02 
 4.36515832e+06 -3.20189160e+03 -1.20239377e+02 
 4.46683592e+06 -3.20257939e+03 -1.22955415e+02 
 4.57088190e+06 -3.20329861e+03 -1.25728781e+02 
 4.67735141e+06 -3.20405064e+03 -1.28560401e+02 
 4.78630092e+06 -3.20483694e+03 -1.31451195e+02 
 4.89778819e+06 -3.20565901e+03 -1.34402074e+02 
 5.01187234e+06 -3.20651842e+03 -1.37413939e+02 
 5.12861384e+06 -3.20741679e+03 -1.40487679e+02 
 5.24807460e+06 -3.20835581e+03 -1.43624170e+02 
 5.37031796e+06 -3.20933724e+03 -1.46824268e+02 
 5.49540874e+06 -3.21036292e+03 -1.50088811e+02 
 5.62341325e+06 -3.21143473e+03 -1.53418614e+02 
 5.75439937e+06 -3.21255464e+03 -1.56814465e+02 
 5.88843655e+06 -3.21372470e+03 -1.60277125e+02 
 6.02559586e+06 -3.21494703e+03 -1.63807321e+02 
 6.16595002e+06 -3.21622382e+03 -1.67405741e+02 
 6.30957344e+06 -3.21755735e+03 -1.71073037e+02 
 6.45654229e+06 -3.21894998e+03 -1.74809812e+02 
 6.60693448e+06 -3.22040415e+03 -1.78616623e+02 
 6.76082975e+06 -3.22192237e+03 -1.82493970e+02 
 6.91830971e+06 -3.22350727e+03 -1.86442296e+02 
 7.07945784e+06 -3.22516152e+03 -1.90461978e+02 
 7.24435960e+06 -3.22688793e+03 -1.94553323e+02 
 7.41310241e+06 -3.22868935e+03 -1.98716563e+02 
 7.58577575e+06 -3.23056875e+03 -2.02951848e+02 
 7.76247117e+06 -3.23252917e+03 -2.07259237e+02 
 7.94328235e+06 -3.23457376e+03 -2.11638695e+02 
 8.12830516e+06 -3.23670573e+03 -2.16090085e+02 
 8.31763771e+06 -3.23892841e+03 -2.20613158e+02 
 8.51138038e+06 -3.24124518e+03 -2.25207550e+02 
 8.70963590e+06 -3.24365955e+03 -2.29872769e+02 
 8.91250938e+06 -3.24617508e+03 -2.34608190e+02 
 9.12010839e+06 -3.24879542e+03 -2.39413045e+02 
 9.33254301e+06 -3.25152430e+03 -2.44286414e+02 
 9.54992586e+06 -3.25436553e+03 -2.49227220e+02 
 9.77237221e+06 -3.25732299e+03 -2.54234211e+02 
 1.00000000e+07 -3.26040061e+03 -2.59305960e+02 
 1.02329299e+07 -3.26360239e+03 -2.64440851e+02 
 1.04712855e+07 -3.26693241e+03 -2.69637068e+02 
 1.07151931e+07 -3.27039476e+03 -2.74892587e+02 
 1.09647820e+07 -3.27399358e+03 -2.80205168e+02 
 1.12201845e+07 -3.27773306e+03 -2.85572342e+02 
 1.14815362e+07 -3.28161739e+03 -2.90991402e+02 
 1.17489755e+07 -3.28565078e+03 -2.96459394e+02 
 1.20226443e+07 -3.28983743e+03 -3.01973110e+02 
 1.23026877e+07 -3.29418155e+03 -3.07529075e+02 
 1.25892541e+07 -3.29868728e+03 -3.13123540e+02 
 1.28824955e+07 -3.30335877e+03 -3.18752474e+02 
 1.31825674e+07 -3.30820007e+03 -3.24411559e+02 
 1.34896288e+07 -3.31321518e+03 -3.30096179e+02 
 1.38038426e+07 -3.31840798e+03 -3.35801416e+02 
 1.41253754e+07 -3.32378228e+03 -3.41522046e+02 
 1.44543977e+07 -3.32934171e+03 -3.47252534e+02 
 1.47910839e+07 -3.33508978e+03 -3.52987032e+02 
 1.51356125e+07 -3.34102980e+03 -3.58719375e+02 
 1.54881662e+07 -3.34716490e+03 -3.64443088e+02 
 1.58489319e+07 -3.35349798e+03 -3.70151380e+02 
 1.62181010e+07 -3.36003168e+03 -3.75837151e+02 
 1.65958691e+07 -3.36676838e+03 -3.81493001e+02 
 1.69824365e+07 -3.37371015e+03 -3.87111230e+02 
 1.73780083e+07 -3.38085873e+03 -3.92683855e+02 
 1.77827941e+07 -3.38821554e+03 -3.98202617e+02 
 1.81970086e+07 -3.39578157e+03 -4.03659000e+02 
 1.86208714e+07 -3.40355745e+03 -4.09044241e+02 
 1.90546072e+07 -3.41154335e+03 -4.14349359e+02 
 1.94984460e+07 -3.41973899e+03 -4.19565167e+02 
 1.99526231e+07 -3.42814363e+03 -4.24682303e+02 
 2.04173794e+07 -3.43675601e+03 -4.29691257e+02 
 2.08929613e+07 -3.44557434e+03 -4.34582396e+02 
 2.13796209e+07 -3.45459631e+03 -4.39346002e+02 
 2.18776162e+07 -3.46381904e+03 -4.43972302e+02 
 2.23872114e+07 -3.47323906e+03 -4.48451507e+02 
 2.29086765e+07 -3.48285234e+03 -4.52773853e+02 
 2.34422882e+07 -3.49265424e+03 -4.56929637e+02 
 2.39883292e+07 -3.50263953e+03 -4.60909263e+02 
 2.45470892e+07 -3.51280236e+03 -4.64703286e+02 
 2.51188643e+07 -3.52313629e+03 -4.68302454e+02 
 2.57039578e+07 -3.53363429e+03 -4.71697756e+02 
 2.63026799e+07 -3.54428873e+03 -4.74880469e+02 
 2.69153480e+07 -3.55509142e+03 -4.77842199e+02 
