 time            v(detp)         v(detn)        
 0.00000000e+00  2.83947487e+00  2.83947487e+00 
 2.00000000e-15  2.83947487e+00  2.83947487e+00 
 4.00000000e-15  2.83947487e+00  2.83947487e+00 
 8.00000000e-15  2.83947487e+00  2.83947487e+00 
 1.60000000e-14  2.83947488e+00  2.83947487e+00 
 3.20000000e-14  2.83947494e+00  2.83947489e+00 
 6.40000000e-14  2.83947580e+00  2.83947517e+00 
 1.28000000e-13  2.83948431e+00  2.83947675e+00 
 2.56000000e-13  2.83954242e+00  2.83945492e+00 
 4.56000000e-13  2.83974793e+00  2.83910960e+00 
 6.56000000e-13  2.84008447e+00  2.83793852e+00 
 8.56000000e-13  2.84055458e+00  2.83536484e+00 
 1.05600000e-12  2.84116846e+00  2.83079563e+00 
 1.25600000e-12  2.84194139e+00  2.82365142e+00 
 1.45600000e-12  2.84289296e+00  2.81340160e+00 
 1.65600000e-12  2.84404380e+00  2.79959237e+00 
 1.85600000e-12  2.84541405e+00  2.78187502e+00 
 2.05600000e-12  2.84702042e+00  2.76002603e+00 
 2.25600000e-12  2.84887511e+00  2.73396241e+00 
 2.45600000e-12  2.85098399e+00  2.70374671e+00 
 2.65600000e-12  2.85334642e+00  2.66958423e+00 
 2.85600000e-12  2.85595469e+00  2.63181053e+00 
 3.05600000e-12  2.85879472e+00  2.59087256e+00 
 3.25600000e-12  2.86184648e+00  2.54730400e+00 
 3.45600000e-12  2.86508515e+00  2.50169843e+00 
 3.65600000e-12  2.86848201e+00  2.45468168e+00 
 3.85600000e-12  2.87200572e+00  2.40688620e+00 
 4.05600000e-12  2.87562324e+00  2.35892820e+00 
 4.25600000e-12  2.87930093e+00  2.31138914e+00 
 4.45600000e-12  2.88300529e+00  2.26480136e+00 
 4.65600000e-12  2.88670378e+00  2.21963824e+00 
 4.85600000e-12  2.89036545e+00  2.17630842e+00 
 5.05600000e-12  2.89396123e+00  2.13515375e+00 
 5.25600000e-12  2.89746449e+00  2.09644780e+00 
 5.45600000e-12  2.90085143e+00  2.06039918e+00 
 5.65600000e-12  2.90410113e+00  2.02715679e+00 
 5.85600000e-12  2.90719575e+00  1.99681379e+00 
 6.05600000e-12  2.91012060e+00  1.96941348e+00 
 6.25600000e-12  2.91286411e+00  1.94495528e+00 
 6.45600000e-12  2.91541776e+00  1.92340089e+00 
 6.65600000e-12  2.91777600e+00  1.90468038e+00 
 6.85600000e-12  2.91993599e+00  1.88869807e+00 
 7.05600000e-12  2.92189745e+00  1.87533818e+00 
 7.25600000e-12  2.92366238e+00  1.86447000e+00 
 7.45600000e-12  2.92523482e+00  1.85595272e+00 
 7.65600000e-12  2.92662060e+00  1.84963972e+00 
 7.85600000e-12  2.92782712e+00  1.84538234e+00 
 8.05600000e-12  2.92886306e+00  1.84303315e+00 
 8.25600000e-12  2.92973831e+00  1.84244866e+00 
 8.45600000e-12  2.93046369e+00  1.84349159e+00 
 8.65600000e-12  2.93105089e+00  1.84603269e+00 
 8.85600000e-12  2.93151232e+00  1.84995215e+00 
 9.05600000e-12  2.93186104e+00  1.85514074e+00 
 9.25600000e-12  2.93211067e+00  1.86150091e+00 
 9.45600000e-12  2.93227524e+00  1.86894670e+00 
 9.65600000e-12  2.93236926e+00  1.87740455e+00 
 9.85600000e-12  2.93240749e+00  1.88681399e+00 
 1.00560000e-11  2.93240469e+00  1.89712729e+00 
 1.02560000e-11  2.93237560e+00  1.90830978e+00 
 1.04560000e-11  2.93233452e+00  1.92033948e+00 
 1.06560000e-11  2.93229506e+00  1.93320684e+00 
 1.08560000e-11  2.93226968e+00  1.94691414e+00 
 1.10560000e-11  2.93226926e+00  1.96147474e+00 
 1.12560000e-11  2.93230268e+00  1.97691194e+00 
 1.14560000e-11  2.93237635e+00  1.99325772e+00 
 1.16560000e-11  2.93249387e+00  2.01055098e+00 
 1.18560000e-11  2.93265581e+00  2.02883554e+00 
 1.20560000e-11  2.93285957e+00  2.04815763e+00 
 1.22560000e-11  2.93309946e+00  2.06856286e+00 
 1.24560000e-11  2.93336690e+00  2.09009257e+00 
 1.26560000e-11  2.93365080e+00  2.11277950e+00 
 1.28560000e-11  2.93393800e+00  2.13664277e+00 
 1.30560000e-11  2.93421384e+00  2.16168227e+00 
 1.32560000e-11  2.93446285e+00  2.18787265e+00 
 1.34560000e-11  2.93466938e+00  2.21515726e+00 
 1.36560000e-11  2.93481841e+00  2.24344240e+00 
 1.38560000e-11  2.93489625e+00  2.27259236e+00 
 1.40560000e-11  2.93489135e+00  2.30242556e+00 
 1.42560000e-11  2.93479512e+00  2.33271209e+00 
 1.44560000e-11  2.93460260e+00  2.36317282e+00 
 1.46560000e-11  2.93431325e+00  2.39347989e+00 
 1.48560000e-11  2.93393150e+00  2.42325856e+00 
 1.50560000e-11  2.93346724e+00  2.45209031e+00 
 1.52560000e-11  2.93293605e+00  2.47951706e+00 
 1.54560000e-11  2.93235920e+00  2.50504726e+00 
 1.56560000e-11  2.93176329e+00  2.52816428e+00 
 1.58560000e-11  2.93117949e+00  2.54833829e+00 
 1.60560000e-11  2.93064235e+00  2.56504235e+00 
 1.62560000e-11  2.93018828e+00  2.57777305e+00 
 1.64560000e-11  2.92985365e+00  2.58607499e+00 
 1.66560000e-11  2.92967285e+00  2.58956707e+00 
 1.68560000e-11  2.92967635e+00  2.58796806e+00 
 1.70560000e-11  2.92988902e+00  2.58111816e+00 
 1.72560000e-11  2.93032892e+00  2.56899369e+00 
 1.74560000e-11  2.93100652e+00  2.55171313e+00 
 1.76560000e-11  2.93192453e+00  2.52953378e+00 
 1.78560000e-11  2.93307811e+00  2.50283957e+00 
 1.80560000e-11  2.93445555e+00  2.47212173e+00 
 1.82560000e-11  2.93603922e+00  2.43795459e+00 
 1.84560000e-11  2.93780664e+00  2.40096888e+00 
 1.86560000e-11  2.93973165e+00  2.36182489e+00 
 1.88560000e-11  2.94178551e+00  2.32118743e+00 
 1.90560000e-11  2.94393799e+00  2.27970400e+00 
 1.92560000e-11  2.94615821e+00  2.23798678e+00 
 1.94560000e-11  2.94841550e+00  2.19659913e+00 
 1.96560000e-11  2.95068001e+00  2.15604613e+00 
 1.98560000e-11  2.95292329e+00  2.11676898e+00 
 2.00560000e-11  2.95511855e+00  2.07914367e+00 
 2.02560000e-11  2.95724110e+00  2.04347924e+00 
 2.04560000e-11  2.95926869e+00  2.01002069e+00 
 2.06560000e-11  2.96118154e+00  1.97895464e+00 
 2.08560000e-11  2.96296257e+00  1.95041285e+00 
 2.10560000e-11  2.96459735e+00  1.92447783e+00 
 2.12560000e-11  2.96607419e+00  1.90118844e+00 
 2.14560000e-11  2.96738410e+00  1.88054559e+00 
 2.16560000e-11  2.96852071e+00  1.86251777e+00 
 2.18560000e-11  2.96948014e+00  1.84704644e+00 
 2.20560000e-11  2.97026091e+00  1.83405100e+00 
 2.22560000e-11  2.97086369e+00  1.82343355e+00 
 2.24560000e-11  2.97129119e+00  1.81508318e+00 
 2.26560000e-11  2.97154791e+00  1.80887995e+00 
 2.28560000e-11  2.97163996e+00  1.80469841e+00 
 2.30560000e-11  2.97157489e+00  1.80241084e+00 
 2.32560000e-11  2.97136148e+00  1.80188999e+00 
 2.34560000e-11  2.97100962e+00  1.80301153e+00 
 2.36560000e-11  2.97053017e+00  1.80565614e+00 
 2.38560000e-11  2.96993482e+00  1.80971125e+00 
 2.40560000e-11  2.96923607e+00  1.81507261e+00 
 2.42560000e-11  2.96844712e+00  1.82164581e+00 
 2.44560000e-11  2.96758171e+00  1.82934660e+00 
 2.46560000e-11  2.96665429e+00  1.83810219e+00 
 2.48560000e-11  2.96567976e+00  1.84785243e+00 
