 time            v(detp)         v(detn)        
 0.00000000e+00  2.89648133e+00  2.89648133e+00 
 1.00000000e-14  2.89648133e+00  2.89648133e+00 
 2.00000000e-14  2.89648133e+00  2.89648133e+00 
 2.25000000e-14  2.89648133e+00  2.89648133e+00 
 2.75000000e-14  2.89648133e+00  2.89648133e+00 
 3.75000000e-14  2.89648133e+00  2.89648133e+00 
 5.75000000e-14  2.89648133e+00  2.89648133e+00 
 9.75000000e-14  2.89648133e+00  2.89648133e+00 
 1.77500000e-13  2.89648133e+00  2.89648133e+00 
 3.37500000e-13  2.89648133e+00  2.89648133e+00 
 6.57500000e-13  2.89648133e+00  2.89648133e+00 
 1.29750000e-12  2.89648132e+00  2.89648132e+00 
 2.29750000e-12  2.89648128e+00  2.89648130e+00 
 3.29750000e-12  2.89648107e+00  2.89648140e+00 
 4.29750000e-12  2.89648052e+00  2.89648187e+00 
 5.29750000e-12  2.89647938e+00  2.89648305e+00 
 6.20780919e-12  2.89647760e+00  2.89648501e+00 
 7.15781496e-12  2.89647478e+00  2.89648823e+00 
 8.15781496e-12  2.89647051e+00  2.89649316e+00 
 9.15781496e-12  2.89646475e+00  2.89649984e+00 
 1.01578150e-11  2.89645743e+00  2.89650834e+00 
 1.09773571e-11  2.89645025e+00  2.89651663e+00 
 1.17224514e-11  2.89644285e+00  2.89652516e+00 
 1.24700206e-11  2.89643463e+00  2.89653455e+00 
 1.32778576e-11  2.89642499e+00  2.89654550e+00 
 1.37995687e-11  2.89641840e+00  2.89655293e+00 
 1.40973495e-11  2.89641452e+00  2.89655728e+00 
 1.43419669e-11  2.89641128e+00  2.89656090e+00 
 1.45956880e-11  2.89640788e+00  2.89656469e+00 
 1.49057158e-11  2.89640367e+00  2.89656936e+00 
 1.52301694e-11  2.89639921e+00  2.89657428e+00 
 1.56866925e-11  2.89639287e+00  2.89658123e+00 
 1.62983384e-11  2.89638428e+00  2.89659052e+00 
 1.72983384e-11  2.89637004e+00  2.89660562e+00 
 1.82983384e-11  2.89635553e+00  2.89662072e+00 
 1.92983384e-11  2.89634059e+00  2.89663611e+00 
 2.02983384e-11  2.89632501e+00  2.89665214e+00 
 2.12983384e-11  2.89630854e+00  2.89666916e+00 
 2.22983384e-11  2.89629092e+00  2.89668750e+00 
 2.32983384e-11  2.89627196e+00  2.89670741e+00 
 2.42983384e-11  2.89625150e+00  2.89672906e+00 
 2.51022462e-11  2.89623392e+00  2.89674775e+00 
 2.58293131e-11  2.89621716e+00  2.89676565e+00 
 2.65610665e-11  2.89619947e+00  2.89678456e+00 
 2.73360269e-11  2.89617994e+00  2.89680547e+00 
 2.80772690e-11  2.89616056e+00  2.89682620e+00 
 2.84377077e-11  2.89615092e+00  2.89683650e+00 
 2.87444145e-11  2.89614261e+00  2.89684536e+00 
 2.89804256e-11  2.89613617e+00  2.89685223e+00 
 2.92137491e-11  2.89612975e+00  2.89685906e+00 
 2.94476198e-11  2.89612329e+00  2.89686594e+00 
 2.96915191e-11  2.89611651e+00  2.89687314e+00 
 2.99925377e-11  2.89610810e+00  2.89688206e+00 
 3.02931536e-11  2.89609967e+00  2.89689099e+00 
 3.07585882e-11  2.89608655e+00  2.89690483e+00 
 3.14319178e-11  2.89606749e+00  2.89692481e+00 
 3.24319178e-11  2.89603900e+00  2.89695436e+00 
 3.34319178e-11  2.89601023e+00  2.89698393e+00 
 3.44319178e-11  2.89598102e+00  2.89701383e+00 
 3.54319178e-11  2.89595115e+00  2.89704441e+00 
 3.64270124e-11  2.89592050e+00  2.89707584e+00 
 3.74270124e-11  2.89588855e+00  2.89710876e+00 
 3.84270124e-11  2.89585524e+00  2.89714325e+00 
 3.94270124e-11  2.89582045e+00  2.89717944e+00 
 4.02254065e-11  2.89579157e+00  2.89720960e+00 
 4.09580036e-11  2.89576422e+00  2.89723823e+00 
 4.16941510e-11  2.89573595e+00  2.89726787e+00 
 4.24829726e-11  2.89570487e+00  2.89730049e+00 
 4.31494281e-11  2.89567805e+00  2.89732864e+00 
 4.34668532e-11  2.89566512e+00  2.89734221e+00 
 4.37506804e-11  2.89565347e+00  2.89735442e+00 
 4.39805636e-11  2.89564400e+00  2.89736435e+00 
 4.42061032e-11  2.89563466e+00  2.89737413e+00 
 4.44384909e-11  2.89562501e+00  2.89738423e+00 
 4.46844737e-11  2.89561477e+00  2.89739495e+00 
 4.49782464e-11  2.89560249e+00  2.89740778e+00 
 4.52941364e-11  2.89558926e+00  2.89742160e+00 
 4.58073957e-11  2.89556770e+00  2.89744404e+00 
 4.65479621e-11  2.89553649e+00  2.89747637e+00 
 4.75479621e-11  2.89549418e+00  2.89751990e+00 
 4.85479621e-11  2.89545159e+00  2.89756348e+00 
 4.95479621e-11  2.89540853e+00  2.89760743e+00 
 5.05479621e-11  2.89536477e+00  2.89765209e+00 
 5.15479621e-11  2.89532005e+00  2.89769781e+00 
 5.25479621e-11  2.89527414e+00  2.89774488e+00 
 5.35479621e-11  2.89522685e+00  2.89779352e+00 
 5.45479621e-11  2.89517809e+00  2.89784385e+00 
 5.53135564e-11  2.89513973e+00  2.89788355e+00 
 5.60530116e-11  2.89510185e+00  2.89792283e+00 
 5.67926660e-11  2.89506319e+00  2.89796297e+00 
 5.76233717e-11  2.89501896e+00  2.89800894e+00 
 5.81773772e-11  2.89498904e+00  2.89804004e+00 
 5.84793270e-11  2.89497260e+00  2.89805712e+00 
 5.87466524e-11  2.89495799e+00  2.89807230e+00 
 5.89760010e-11  2.89494541e+00  2.89808537e+00 
 5.92039474e-11  2.89493287e+00  2.89809839e+00 
 5.94404326e-11  2.89491983e+00  2.89811192e+00 
 5.96992680e-11  2.89490552e+00  2.89812676e+00 
 5.99817411e-11  2.89488988e+00  2.89814298e+00 
 6.03517817e-11  2.89486935e+00  2.89816425e+00 
 6.09030279e-11  2.89483870e+00  2.89819591e+00 
 6.18010618e-11  2.89478866e+00  2.89824739e+00 
 6.28010618e-11  2.89473275e+00  2.89830461e+00 
 6.38010618e-11  2.89467652e+00  2.89836195e+00 
 6.48010618e-11  2.89461977e+00  2.89841973e+00 
 6.57875158e-11  2.89456304e+00  2.89847749e+00 
 6.67875158e-11  2.89450453e+00  2.89853716e+00 
 6.77875158e-11  2.89444479e+00  2.89859820e+00 
 6.87875158e-11  2.89438366e+00  2.89866083e+00 
 6.96770338e-11  2.89432805e+00  2.89871793e+00 
 7.04051209e-11  2.89428166e+00  2.89876566e+00 
 7.12220483e-11  2.89422870e+00  2.89882024e+00 
 7.19684097e-11  2.89417954e+00  2.89887096e+00 
 7.29612078e-11  2.89411317e+00  2.89893949e+00 
 7.33393117e-11  2.89408764e+00  2.89896586e+00 
 7.36294231e-11  2.89406796e+00  2.89898618e+00 
 7.38545088e-11  2.89405264e+00  2.89900199e+00 
 7.40795563e-11  2.89403730e+00  2.89901782e+00 
 7.43127098e-11  2.89402138e+00  2.89903426e+00 
 7.45602444e-11  2.89400444e+00  2.89905174e+00 
 7.48520709e-11  2.89398444e+00  2.89907236e+00 
 7.51831713e-11  2.89396172e+00  2.89909578e+00 
 7.57087840e-11  2.89392559e+00  2.89913296e+00 
 7.64900029e-11  2.89387181e+00  2.89918813e+00 
 7.74900029e-11  2.89380282e+00  2.89925861e+00 
 7.84900029e-11  2.89373356e+00  2.89932913e+00 
 7.94900029e-11  2.89366385e+00  2.89939999e+00 
 8.04826662e-11  2.89359396e+00  2.89947100e+00 
 8.14826662e-11  2.89352261e+00  2.89954354e+00 
 8.24826662e-11  2.89345010e+00  2.89961738e+00 
